Name,Gender,GP,MIN,PTS,DR,OR,REB,AST,STL,BLK,BLKON,FOUL,FOULON,TO,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%
John Williamson,Male,2,23.5,17.9,3.8,1.9,5.7,0.0,0.6,0.6,0.0,2.6,4.5,1.9,6.4,9.6,66.7,5.7,7.7,74.0,0.6,1.9,31.6,4.5,7.0,64.3
John Wood,Male,6,10.5,3.7,2.0,0.6,2.3,0.6,1.4,0.0,0.6,2.0,1.4,4.3,1.4,7.1,19.7,0.9,4.9,18.4,0.6,2.3,26.1,0.6,2.9,20.7
John Woodcock,Male,85,27.4,9.7,4.4,2.6,7.0,1.0,0.8,0.5,0.5,2.7,2.7,2.1,4.1,8.2,50.0,4.1,8.2,50.0,0.0,0.1,0.0,1.5,2.7,55.6
John Young,Male,33,18.8,12.0,7.5,4.6,12.1,1.3,1.3,1.3,0.8,4.9,4.9,3.7,4.5,10.4,43.3,4.3,10.2,42.2,0.0,0.2,0.0,3.2,6.2,51.6
John- Paul Santo,Male,103,17.1,12.8,3.7,1.4,5.1,1.2,1.1,0.2,0.0,5.3,0.2,3.7,5.8,19.6,29.6,3.5,11.2,31.2,2.3,8.4,27.4,1.6,2.5,64.0
John-Paul Peterson,Male,3,3.7,16.2,5.7,2.4,8.1,0.0,0.0,0.0,0.0,0.0,5.7,2.4,5.7,10.5,54.3,5.7,10.5,54.3,0.0,0.0,0.0,5.7,10.5,54.3
Johnathan Murphy,Male,19,33.3,16.3,4.7,3.4,8.0,0.5,0.8,0.0,1.2,2.7,4.6,2.6,6.6,13.4,49.3,6.6,13.3,49.6,0.0,0.1,0.0,3.2,5.1,62.7
Johnny Axelrod,Male,22,22.1,4.2,2.6,1.6,4.2,2.0,1.5,0.1,0.0,4.8,0.0,3.3,1.1,4.6,23.9,1.1,4.1,26.8,0.0,0.5,0.0,2.0,3.3,60.6
Johnny Deppe,Male,6,3.8,5.5,2.4,2.4,5.5,0.0,1.6,0.0,2.4,2.4,1.6,0.0,1.6,6.3,25.4,1.6,5.5,29.1,0.0,1.6,0.0,2.4,2.4,100.0
Johnny Greig,Male,37,30.4,13.2,5.3,2.1,7.3,4.5,2.5,0.5,0.2,4.1,2.1,4.8,4.7,11.3,41.6,4.4,10.0,44.0,0.2,1.3,15.4,3.7,5.3,69.8
Johnson Chung,Male,16,15.4,8.6,3.1,1.8,4.7,0.8,0.4,1.2,0.8,4.1,3.1,2.9,2.7,7.8,34.6,1.8,4.7,38.3,1.0,3.1,32.3,2.3,3.5,65.7
Joldy Bradley,Male,23,18.0,11.5,3.8,3.2,7.0,1.0,0.8,0.7,1.2,4.3,3.2,2.5,4.7,11.5,40.9,4.7,11.2,42.0,0.0,0.3,0.0,2.2,3.5,62.9
Jolie Brown,Female,11,6.7,4.9,5.4,1.8,6.7,3.6,2.2,0.4,0.0,2.2,1.3,1.8,2.2,5.4,40.7,2.2,3.6,61.1,0.0,1.8,0.0,0.9,1.8,50.0
Jon Bradey,Male,1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,3.3,0.0,3.3,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,6.7,0.0
Jon Collihole,Male,9,16.7,8.3,2.0,1.8,3.8,0.4,0.4,0.2,0.0,1.4,0.0,4.7,4.1,11.5,35.7,2.5,7.2,34.7,1.6,4.3,37.2,1.4,2.0,70.0
Jon Fitzgerald,Male,5,10.2,10.0,5.9,2.4,8.2,1.2,0.6,0.0,0.6,2.4,1.2,1.2,4.7,8.8,53.4,4.1,6.5,63.1,0.6,2.4,25.0,0.0,2.4,0.0
Jon Moehring,Male,21,29.0,11.1,6.5,1.3,7.9,1.9,0.7,0.4,0.0,3.1,0.0,2.6,4.9,10.2,48.0,4.3,8.5,50.6,0.5,1.8,27.8,1.9,3.1,61.3
Jon Myer,Male,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jon Schwarz,Male,6,7.7,7.8,1.9,1.9,3.9,0.0,1.9,1.2,1.2,1.9,1.9,1.9,3.1,8.6,36.0,3.1,7.8,39.7,0.0,0.8,0.0,1.2,2.7,44.4
Jon Sharp,Male,15,19.2,8.1,3.6,0.8,4.5,1.4,1.3,0.2,0.6,3.0,3.0,3.4,2.8,9.2,30.4,2.2,6.7,32.8,0.6,2.3,26.1,1.9,3.3,57.6
Jon Soderlund,Male,7,7.3,10.7,2.5,2.5,4.5,0.0,1.6,0.0,0.0,0.4,0.0,2.9,4.1,9.5,43.2,4.1,8.2,50.0,0.0,1.2,0.0,2.5,5.3,47.2
Jonanovic Nicole,Female,2,11.0,8.2,2.7,1.4,4.1,1.4,1.4,0.0,1.4,2.7,1.4,4.1,4.1,16.4,25.0,4.1,16.4,25.0,0.0,0.0,0.0,0.0,4.1,0.0
Jonas Busano,Male,22,19.8,11.8,3.6,2.0,5.5,1.2,1.7,0.5,0.6,2.4,2.6,4.1,5.0,12.4,40.3,4.8,11.4,42.1,0.2,1.1,18.2,1.8,3.5,51.4
Jonathan Alexander,Male,38,31.6,13.2,5.8,3.1,8.9,0.9,0.9,0.3,0.6,2.3,2.6,1.3,5.3,12.6,42.1,5.2,12.0,43.3,0.1,0.6,16.7,2.6,3.2,81.2
Jonathan Bretag,Male,23,13.8,10.7,4.6,2.4,7.0,2.2,0.9,0.4,0.0,2.2,0.0,2.0,5.7,13.3,42.9,3.9,9.1,42.9,1.7,4.1,41.5,1.1,1.5,73.3
Jonathan Dissanayake,Male,8,8.0,6.8,4.5,6.8,11.2,0.4,0.8,0.0,0.0,6.0,0.0,3.8,3.4,12.8,26.6,3.4,11.2,30.4,0.0,1.5,0.0,0.0,0.8,0.0
Jonathan Dorning,Male,56,27.5,7.3,4.3,3.1,7.3,1.1,0.8,0.8,0.3,3.6,0.7,1.7,3.2,8.5,37.6,3.1,7.7,40.3,0.1,0.7,14.3,1.0,2.8,35.7
Jonathan Fraser,Male,86,9.5,7.3,4.7,3.2,7.9,1.3,1.3,0.3,0.6,4.4,2.8,3.2,2.8,7.9,35.4,2.8,7.9,35.4,0.0,0.0,0.0,1.3,3.8,34.2
Jonathan Goldman,Male,71,22.8,4.3,3.2,1.4,4.6,1.6,0.8,0.3,0.0,3.7,0.0,3.2,1.8,6.1,29.5,1.6,5.0,32.0,0.3,1.1,27.3,0.8,1.8,44.4
Jonathan Goodman,Male,8,10.5,4.3,1.7,2.6,4.3,2.6,0.3,0.0,0.0,8.0,0.0,3.4,1.1,5.4,20.4,1.1,4.6,23.9,0.0,0.6,0.0,2.3,4.3,53.5
Jonathan Halaliku,Male,50,24.0,14.0,5.0,2.9,7.9,1.5,1.6,0.4,0.4,4.2,0.6,3.4,5.9,13.4,44.0,5.3,11.5,46.1,0.5,1.9,26.3,1.9,3.2,59.4
Jonathan Hawes,Male,81,20.4,10.7,6.5,2.1,8.7,1.2,1.0,0.4,0.4,3.7,3.2,2.5,4.1,11.2,36.6,4.0,9.7,41.2,0.3,1.5,20.0,2.2,4.0,55.0
Jonathan Lay,Male,6,10.7,9.0,2.8,0.0,2.8,2.2,0.6,0.6,0.0,4.8,1.4,3.4,1.4,3.4,41.2,0.6,0.8,75.0,0.8,2.2,36.4,3.4,5.6,60.7
Jonathan Lindhe,Male,114,25.8,12.9,5.3,2.2,7.6,2.7,1.9,0.6,0.5,4.7,2.9,3.4,5.1,13.4,38.1,4.4,9.4,46.8,0.8,4.0,20.0,1.7,2.9,58.6
Jonathan Maybank,Male,47,33.1,17.1,4.8,1.3,6.2,2.7,2.4,0.3,0.6,2.2,3.4,2.9,6.4,15.0,42.7,5.2,11.1,46.8,1.3,3.9,33.3,3.0,4.2,71.4
Jonathan Otten,Male,196,22.1,14.1,4.9,2.6,7.3,1.6,0.7,0.3,0.4,2.4,1.5,3.0,5.7,15.1,37.7,4.3,10.5,41.0,1.4,4.6,30.4,1.5,2.3,65.2
Jonathan Papageorgiou,Male,70,17.2,4.9,3.1,1.9,5.1,1.7,1.2,0.2,0.3,2.3,1.9,2.8,1.9,5.1,37.3,1.6,3.7,43.2,0.3,1.2,25.0,0.5,1.2,41.7
Jonathan Parkitny,Male,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0
Jonathan Polonsky,Male,18,9.8,4.6,4.0,0.9,5.2,1.2,1.8,0.0,0.0,4.0,2.1,2.8,1.5,7.0,21.4,0.9,4.6,19.6,0.6,2.4,25.0,0.9,2.1,42.9
Jonathan Reed,Male,52,21.9,9.9,2.5,1.1,3.6,3.0,1.4,0.1,0.0,2.5,0.0,3.2,4.0,11.8,33.9,3.3,9.0,36.7,0.7,2.7,25.9,1.9,3.2,59.4
Jonathan Sonda,Male,95,22.9,10.7,3.4,3.0,6.4,1.6,1.2,0.3,0.4,3.5,2.2,1.8,4.2,10.0,42.0,3.9,8.9,43.8,0.3,0.9,33.3,1.8,2.6,69.2
Jonathan Toaishara,Male,12,6.7,9.9,5.4,6.7,12.1,3.6,0.9,0.0,2.2,6.7,4.5,2.2,3.1,12.1,25.6,2.2,11.2,19.6,0.9,0.9,100.0,3.1,5.8,53.4
Jonathan Truman,Male,105,25.0,5.6,7.0,2.6,9.6,1.1,0.8,2.4,0.4,3.0,2.5,1.6,2.2,5.8,37.9,2.0,5.6,35.7,0.1,0.1,100.0,1.3,2.2,59.1
Jonathanunfinancial Hall,Male,28,14.0,5.6,3.4,1.9,5.6,0.4,1.1,0.6,0.4,4.1,1.5,3.0,2.4,8.1,29.6,2.1,7.3,28.8,0.0,0.9,0.0,0.9,2.4,37.5
Jonathon Ball,Male,125,19.2,14.8,3.9,1.7,5.6,2.2,1.4,0.5,0.6,3.9,2.2,3.4,5.0,15.3,32.7,3.0,7.5,40.0,2.2,8.0,27.5,2.7,4.1,65.9
Jonathon Cooper,Male,72,9.6,3.1,3.8,2.2,5.9,0.9,0.6,0.3,0.3,5.6,1.3,2.2,1.3,3.4,38.2,1.3,3.4,38.2,0.0,0.0,0.0,0.6,1.6,37.5
Jonathon Houghton,Male,7,10.1,3.9,1.2,2.7,3.9,3.9,1.2,0.0,0.0,0.3,2.7,0.9,0.9,3.3,27.3,0.9,1.8,50.0,0.0,1.8,0.0,2.1,3.3,63.6
Jonathon Lee,Male,227,33.9,9.6,2.7,0.9,3.5,3.6,1.5,0.1,0.2,2.2,1.7,2.7,3.7,10.2,36.3,3.2,8.3,38.6,0.4,1.9,21.1,2.0,3.5,57.1
Jonathon Lovel,Male,34,22.5,9.5,3.2,2.3,5.5,2.3,2.3,0.5,0.0,1.5,0.0,2.4,3.9,7.2,54.2,3.3,5.5,60.0,0.5,1.7,29.4,1.2,2.4,50.0
Jonathon Plonkster,Male,1,0.0,,,,,,,,,,,,,,,,,,,,,,,
Jonathon Plonsker,Male,66,18.5,12.8,4.9,2.1,7.0,1.0,0.6,0.5,0.3,3.2,1.9,2.1,4.7,12.0,39.2,3.4,7.5,45.3,1.3,4.4,29.5,1.9,2.9,65.5
Jonathon Selhorst,Male,60,22.6,13.0,4.1,1.3,5.3,1.3,0.9,0.7,0.4,2.5,2.0,2.8,4.4,11.2,39.3,3.3,7.2,45.8,1.1,3.8,28.9,2.3,3.6,63.9
Jonathon Steele,Male,10,8.2,5.9,4.8,0.7,5.5,0.0,0.4,1.8,0.0,4.4,0.4,2.2,2.9,8.0,36.2,2.9,8.0,36.2,0.0,0.0,0.0,0.0,0.0,0.0
Jonathon Walton,Male,84,15.2,11.3,5.5,3.4,8.9,0.6,0.8,1.6,0.6,4.9,2.0,2.4,4.3,11.6,37.1,4.1,11.1,36.9,0.0,0.6,0.0,2.6,4.9,53.1
Jonelle Burns,Female,28,8.6,4.5,2.8,1.7,4.5,1.4,0.7,0.3,0.0,4.9,0.0,3.5,1.4,5.2,26.9,0.7,3.8,18.4,0.7,1.4,50.0,0.7,2.1,33.3
Jonny Akselrod,Male,1,2.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonny Kloester,Male,214,16.9,14.6,3.0,1.4,4.4,1.4,0.5,0.2,0.4,3.0,1.6,2.7,5.3,11.7,45.3,4.1,8.2,50.0,1.2,3.6,33.3,2.7,3.6,75.0
Jonny Reed,Male,8,24.4,8.7,1.7,0.1,1.8,1.4,1.5,0.0,0.2,3.1,2.0,4.4,3.2,8.7,36.8,2.2,4.7,46.8,1.1,4.2,26.2,1.2,1.7,70.6
Jonte Tozer,Male,24,5.2,4.6,3.5,2.3,5.8,3.5,1.7,0.6,0.0,4.6,2.3,1.7,1.7,5.8,29.3,1.7,4.0,42.5,0.0,1.7,0.0,0.0,1.2,0.0
Jonty Rzechta,Male,129,20.8,13.6,6.2,3.0,9.2,0.6,0.7,0.9,0.3,5.9,0.9,2.7,5.0,13.6,36.8,5.0,13.6,36.8,0.0,0.0,0.0,3.3,5.9,55.9
Jordan Baumgartner,Male,11,8.3,16.3,1.4,2.2,3.6,1.1,1.8,0.0,0.4,2.9,5.1,4.0,5.4,14.8,36.5,5.1,12.7,40.2,0.4,2.2,18.2,5.4,8.7,62.1
Jordan Canovan,Male,360,28.6,15.3,4.2,2.2,6.4,2.8,1.5,0.2,0.5,2.3,2.3,2.3,5.8,13.6,42.6,4.4,9.5,46.3,1.4,4.1,34.1,2.5,3.4,73.5
Jordan Carbone,Male,17,16.7,5.0,2.7,0.7,3.4,1.3,1.3,0.2,0.2,2.9,0.7,4.0,2.0,8.6,23.3,1.4,5.6,25.0,0.5,3.1,16.1,0.7,0.9,77.8
Jordan Clegg,Male,24,16.9,4.1,4.3,1.6,5.9,1.2,0.4,0.7,0.0,4.3,0.0,2.5,1.6,6.2,25.8,1.6,5.7,28.1,0.0,0.5,0.0,0.7,1.6,43.7
Jordan Coleman,Male,96,32.3,19.6,4.8,1.5,6.3,2.0,1.3,0.7,0.6,2.7,4.9,2.4,6.3,14.2,44.4,4.7,9.8,48.0,1.5,4.5,33.3,5.5,7.0,78.6
Jordan Cransberg,Female,42,27.0,12.9,3.8,2.4,6.2,2.7,2.3,0.7,0.2,2.1,1.2,1.9,5.2,13.9,37.4,4.1,9.7,42.3,1.1,4.2,26.2,0.8,1.2,66.7
Jordan Daley,Female,21,10.5,7.7,1.7,0.3,2.0,0.9,0.6,0.3,0.6,4.0,4.0,3.1,1.7,6.6,25.8,0.9,4.0,22.5,0.9,2.6,34.6,3.4,4.6,73.9
Jordan Duncan,Male,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Dunn,Male,19,10.4,3.2,3.8,1.4,5.2,0.9,0.9,0.0,0.9,1.7,1.2,2.6,1.2,6.6,18.2,0.9,3.5,25.7,0.6,3.2,18.7,0.3,1.2,25.0
Jordan Faulkner,Male,5,19.0,10.7,4.7,1.3,6.0,1.9,0.9,0.3,0.3,1.9,2.8,1.6,4.1,15.2,27.0,3.2,12.0,26.7,0.9,3.2,28.1,1.6,3.2,50.0
Jordan Finch,Male,46,11.0,9.5,3.3,1.9,4.9,3.0,1.6,0.3,0.3,3.5,2.2,3.0,3.5,9.8,35.7,2.7,7.4,36.5,0.5,2.7,18.5,2.2,3.8,57.9
Jordan Gaylor,Male,104,18.9,11.1,2.7,1.1,3.7,1.9,1.1,0.3,0.3,3.7,1.9,2.1,4.1,11.3,36.3,2.7,6.8,39.7,1.4,4.4,31.8,1.6,2.2,72.7
Jordan Geer,Male,141,24.1,13.2,5.1,1.2,6.3,3.4,1.5,0.1,0.4,1.0,2.9,1.5,4.5,9.7,46.4,3.0,5.7,52.6,1.5,3.9,38.5,2.5,3.4,73.5
Jordan Glenn,Male,76,9.7,9.9,2.8,1.2,4.3,1.9,1.2,0.3,0.6,3.4,2.5,2.2,3.7,10.5,35.2,2.5,7.1,35.2,1.2,3.4,35.3,1.5,3.1,48.4
Jordan Good,Male,51,2.6,10.4,3.5,1.2,4.6,1.2,1.2,0.0,1.2,2.3,1.2,2.3,3.5,10.4,33.7,1.2,3.5,34.3,2.3,6.9,33.3,1.2,1.2,100.0
Jordan Gooiker,Male,123,19.7,16.0,4.1,1.4,5.5,2.0,1.4,0.3,0.3,2.3,2.7,1.7,5.6,13.9,40.3,3.0,6.1,49.2,2.6,7.8,33.3,2.0,3.4,58.8
Jordan Green,Male,23,26.5,8.6,6.0,1.6,7.6,1.8,0.9,0.6,0.2,2.7,2.3,2.7,3.6,7.0,51.4,3.4,5.3,64.2,0.2,1.7,11.8,1.1,2.3,47.8
Jordan Harding,Male,201,26.0,15.5,7.8,2.9,10.7,2.1,1.0,0.6,0.8,2.7,4.0,3.5,6.2,11.4,54.4,6.2,11.1,55.9,0.0,0.3,0.0,2.9,4.7,61.7
Jordan Harrick,Female,2,4.5,3.3,0.0,0.0,0.0,6.7,3.3,0.0,0.0,3.3,3.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,6.7,49.3
Jordan Henry,Female,137,15.9,9.4,3.0,1.3,4.3,1.7,1.7,0.2,0.4,2.8,1.3,3.4,3.4,13.0,26.2,1.9,6.0,31.7,1.5,7.0,21.4,0.9,1.3,69.2
Jordan Hill,Male,8,43.2,17.3,4.9,0.6,5.5,2.8,1.0,0.3,0.0,2.8,0.0,2.2,6.2,14.2,43.7,3.1,6.1,50.8,3.1,8.2,37.8,1.7,2.4,70.8
Jordan Howorth,Male,10,6.6,4.5,3.2,0.5,3.6,2.3,0.9,0.5,0.5,5.9,2.3,4.5,1.8,6.4,28.1,1.8,5.0,36.0,0.0,1.4,0.0,0.9,1.8,50.0
Jordan Hughes,Male,178,31.7,15.0,4.3,1.3,5.7,2.3,1.2,0.1,0.3,2.2,3.3,2.7,5.3,14.6,36.3,3.3,8.5,38.8,2.0,6.0,33.3,2.5,3.8,65.8
Jordan Jacotine,Male,107,24.6,14.1,4.4,1.6,6.0,2.6,1.3,0.4,0.5,3.0,3.4,2.2,5.1,11.1,45.9,4.3,8.2,52.4,0.9,2.9,31.0,3.0,4.5,66.7
Jordan Kallady,Male,43,13.0,5.3,3.5,2.1,5.5,2.3,1.2,0.2,0.5,3.9,2.8,2.1,1.6,5.1,31.4,1.6,3.7,43.2,0.0,1.4,0.0,1.8,3.5,51.4
Jordan Kavanagh,Male,1,3.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Kirk,Male,262,26.1,9.4,3.6,1.4,4.9,2.9,1.8,0.3,0.5,2.8,2.2,2.0,3.7,8.5,43.5,3.3,6.7,49.3,0.3,1.8,16.7,1.6,3.1,51.6
Jordan Kruger,Male,6,8.2,11.7,4.4,2.6,6.6,3.7,0.7,0.0,1.1,4.4,0.7,0.7,4.4,11.7,37.6,1.8,4.4,40.9,2.6,7.3,35.6,0.7,1.1,63.6
Jordan Latham,Male,118,28.0,11.7,5.6,1.7,7.3,1.8,0.9,1.0,0.4,2.8,2.2,1.9,4.5,11.0,40.9,4.1,9.3,44.1,0.4,1.7,23.5,1.6,2.9,55.2
Jordan Lingard,Male,26,17.1,7.2,4.0,1.9,6.0,0.4,0.9,0.2,0.4,4.4,1.4,1.1,3.2,8.9,36.0,2.8,6.8,41.2,0.4,2.1,19.0,0.7,1.4,50.0
Jordan Lino,Male,160,22.0,8.5,4.1,1.9,6.0,2.0,1.2,0.4,0.5,3.1,2.9,1.8,3.1,7.5,41.3,2.6,5.5,47.3,0.5,2.0,25.0,1.5,2.6,57.7
Jordan Lipari,Male,36,16.3,8.5,2.6,0.6,3.1,2.8,1.5,0.2,0.2,4.4,1.8,2.8,2.9,9.0,32.2,0.9,3.1,29.0,2.0,5.9,33.9,0.7,1.1,63.6
Jordan Little,Male,63,28.1,12.8,5.3,3.6,9.0,0.6,0.6,0.6,0.4,3.0,2.2,1.8,5.3,13.9,38.1,5.3,13.6,39.0,0.0,0.3,0.0,2.0,2.9,69.0
Jordan Madigan,Female,9,21.7,5.9,4.4,1.0,5.4,1.0,1.0,0.0,0.0,3.9,1.8,1.8,2.4,5.9,40.7,1.0,2.8,35.7,1.4,3.2,43.7,0.0,0.3,0.0
Jordan Mangan,Male,12,32.8,17.4,4.6,4.8,9.3,1.1,0.8,0.7,1.1,1.6,4.0,2.3,6.7,15.2,44.1,6.6,14.0,47.1,0.1,1.1,9.1,3.8,6.1,62.3
Jordan Masima,Male,4,7.0,0.0,3.4,0.9,4.3,2.1,0.9,0.0,0.9,7.7,0.9,4.3,0.0,4.3,0.0,0.0,3.4,0.0,0.0,0.9,0.0,0.0,0.0,0.0
Jordan Mcdonald,Male,20,19.6,9.2,2.9,0.9,3.7,1.5,1.5,0.0,0.0,1.8,1.2,2.4,3.5,9.5,36.8,2.1,5.5,38.2,1.2,4.0,30.0,0.9,1.4,64.3
Jordan Mcgregor,Male,1,18.0,10.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,5.0,0.0,6.7,1.7,5.0,34.0,0.0,0.0,0.0,1.7,5.0,34.0,1.7,3.3,51.5
Jordan Michel,Male,22,8.6,4.2,2.8,1.0,3.8,1.7,1.7,0.0,0.3,1.4,1.7,1.4,1.4,5.6,25.0,0.3,2.1,14.3,0.7,3.5,20.0,1.0,1.7,58.8
Jordan Morgan,Male,35,4.1,4.4,5.9,1.5,7.3,0.7,0.0,0.7,0.0,3.7,2.2,1.5,1.5,5.1,29.4,1.5,5.1,29.4,0.0,0.7,0.0,0.7,2.2,31.8
Jordan Noble,Male,15,17.2,13.8,3.7,2.8,6.5,1.4,0.2,0.0,0.3,4.2,2.6,2.8,5.4,14.1,38.3,4.4,10.3,42.7,1.2,3.8,31.6,1.7,2.6,65.4
Jordan O'Leary,Male,86,26.3,18.5,2.4,1.4,3.8,2.6,1.7,0.1,0.6,2.2,3.7,2.7,6.6,18.0,36.7,5.2,12.9,40.3,1.4,5.1,27.5,3.5,5.1,68.6
Jordan Oleary,Male,25,27.7,20.1,2.8,1.1,3.9,2.8,1.8,0.2,0.4,2.5,3.8,2.4,7.4,20.1,36.8,5.8,13.9,41.7,1.6,6.3,25.4,3.7,4.9,75.5
Jordan Paul,Male,35,24.4,10.8,3.1,1.1,4.2,2.1,2.0,0.1,0.1,2.5,2.0,2.6,3.6,11.7,30.8,2.2,6.9,31.9,1.4,4.8,29.2,1.5,2.2,68.2
Jordan Pyle,Female,59,17.4,7.6,4.8,2.1,6.9,2.1,1.4,0.5,0.2,3.3,1.4,2.6,3.1,9.3,33.3,2.6,6.9,37.7,0.5,2.4,20.8,0.7,1.6,43.7
Jordan Qumivutia,Male,65,19.5,8.0,5.8,2.3,8.2,2.2,0.9,0.5,0.5,2.0,2.5,2.0,3.4,7.7,44.2,3.4,7.5,45.3,0.0,0.0,0.0,1.2,2.6,46.2
Jordan Reynolds,Female,13,35.3,12.2,7.5,1.5,9.0,5.8,2.5,1.0,0.2,1.0,2.3,2.5,4.9,11.2,43.8,4.2,8.8,47.7,0.8,2.4,33.3,1.5,2.3,65.2
Jordan Rhodes,Male,80,15.2,13.2,5.1,2.8,7.9,1.2,0.8,0.2,0.8,2.6,3.6,2.8,4.5,11.1,40.5,4.3,9.7,44.3,0.2,1.4,14.3,3.8,5.5,69.1
Jordan Rigby,Male,75,25.7,11.3,3.2,1.3,4.4,3.0,0.9,0.1,0.4,2.0,3.3,2.9,4.3,9.8,43.9,3.6,7.5,48.0,0.7,2.5,28.0,2.0,3.3,60.6
Jordan Rosengren,Male,2,4.0,7.5,11.2,0.0,11.2,0.0,0.0,3.8,3.8,7.5,3.8,0.0,3.8,15.0,25.3,3.8,15.0,25.3,0.0,0.0,0.0,0.0,7.5,0.0
Jordan Sandler,Male,6,3.7,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,2.4,2.4,0.0,5.7,0.0,0.0,0.0,0.0,0.0,5.7,0.0,2.4,5.7,42.1
Jordan Sprakel,Female,19,16.7,2.7,2.5,1.3,3.8,1.4,0.5,0.2,0.2,2.9,1.3,2.7,1.1,4.7,23.4,1.1,4.1,26.8,0.0,0.5,0.0,0.7,1.3,53.8
Jordan Sullivan,Male,9,16.4,6.2,0.7,1.1,1.8,1.5,0.2,0.0,0.2,0.7,1.1,1.3,2.4,6.0,40.0,1.3,2.9,44.8,1.3,3.3,39.4,0.2,0.7,28.6
Jordan Theodore,Male,40,0.7,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.3,0.0,12.9,0.0,0.0,8.6,0.0,0.0,8.6,0.0,0.0,4.3,0.0
Jordan Vailmuthu,Male,65,18.4,10.6,6.5,4.1,10.6,0.5,0.7,1.5,0.5,3.6,2.8,1.8,4.6,9.5,48.4,4.6,9.5,48.4,0.0,0.0,0.0,1.5,2.9,51.7
Jordan Vandenberg,Male,20,30.6,10.8,7.3,5.0,12.3,2.4,0.4,3.9,0.0,3.6,1.8,2.3,4.3,8.8,48.9,4.3,8.8,48.9,0.0,0.0,0.0,2.0,2.9,69.0
Jordan Verdouw,Male,28,22.8,10.0,4.7,3.6,8.3,1.3,0.7,0.9,0.1,3.0,1.6,1.6,3.8,9.5,40.0,2.0,4.1,48.8,1.8,5.4,33.3,0.7,1.2,58.3
Jordan Walsh,Male,48,4.2,2.9,2.1,0.7,3.6,0.7,0.7,0.0,0.7,2.1,1.4,0.7,0.7,7.1,9.9,0.7,4.3,16.3,0.0,3.6,0.0,0.0,0.7,0.0
Jordan Wilson,Female,44,15.2,12.8,2.6,1.2,3.8,1.4,1.4,1.4,0.4,2.8,1.4,2.4,5.7,15.2,37.5,4.9,12.4,39.5,0.6,2.8,21.4,0.8,1.2,66.7
Jordan Zukan,Female,33,17.7,4.2,5.4,1.9,7.3,1.4,0.2,0.5,0.3,4.7,1.2,4.2,1.5,5.9,25.4,1.4,5.3,26.4,0.2,0.5,40.0,0.5,1.0,50.0
Jordanne Dyer,Female,11,6.2,4.8,5.3,1.5,6.8,2.4,1.0,0.5,1.0,5.8,1.0,2.4,2.4,8.2,29.3,2.4,6.8,35.3,0.0,1.9,0.0,0.5,1.5,33.3
Jorden Adnam,Male,116,27.0,17.2,4.1,2.1,6.2,2.7,1.0,0.7,0.7,2.2,3.9,2.3,6.4,14.0,45.7,5.9,12.1,48.8,0.6,2.0,30.0,3.2,5.1,62.7
Jordi Williams,Male,24,31.8,10.4,4.7,3.0,7.7,1.2,0.5,0.4,0.6,1.0,1.7,2.4,4.4,8.6,51.2,4.2,7.5,56.0,0.3,0.9,33.3,1.2,1.8,66.7
Jordina Katu,Female,68,13.0,9.0,4.8,3.5,8.5,1.8,1.4,0.2,0.7,3.0,3.0,3.7,3.2,8.1,39.5,3.2,7.8,41.0,0.0,0.2,0.0,2.1,4.4,47.7
Jordina Metua Katu,Female,16,5.8,4.7,2.1,2.1,4.1,1.6,0.5,0.5,1.0,4.7,1.6,2.1,2.1,7.2,29.2,1.6,6.7,23.9,0.5,0.5,100.0,0.5,2.1,23.8
Jordon Granger,Male,14,29.4,20.0,7.0,3.2,10.2,1.4,1.0,0.7,0.6,2.3,2.4,1.4,8.8,16.7,52.7,8.6,15.0,57.3,0.1,1.7,5.9,2.3,3.5,65.7
